complaint_id,institution_id,received_date,complainant_doc_type,product_category,channel,motivo_code,severity,description_text,description_language,complainant_age_range,complainant_district,submission_method,original_reference_id,resolution_status
BCO-2026-0000089,SBS-001234,2026-04-21,DNI,CREDITOS,WEB,OPERACION_NO_RECONOCIDA,LOW,El día 2026-04-21 intenté realizar una operación de 165.76 soles por la web y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,OVER_64,150107,CAJERO,,pendiente
BCO-2026-0000090,SBS-001234,2026-03-12,DNI,TARJETA_DEBITO,APP_MOVIL,DEMORA_ATENCION,LOW,"BANCO_DEMO_001 aplicó intereses no informados a mi tarjeta de débito, lo que sumó S/ 1395.09 adicionales en el último estado de cuenta del 2026-03-12.",es,OVER_64,150107,AGENCIA,,pendiente
BCO-2026-0000091,SBS-001234,2026-04-23,RUC,DEPOSITOS,WEB,CALIDAD_SERVICIO,LOW,Me cancelaron mi cuenta de depósitos sin previo aviso el 2026-04-23. Necesito conocer los motivos y recuperar el saldo de 696.02 soles.,es,55_64,150133,CAJERO,,pendiente
BCO-2026-0000092,SBS-001234,2026-03-28,DNI,TARJETA_CREDITO,APP_MOVIL,COBRO_INDEBIDO,MEDIUM,Se realizó un cargo no autorizado por S/ 309.83 en mi tarjeta de crédito el 2026-03-28. Solicito la reversa inmediata y revisión del estado de cuenta.,es,25_34,070101,POS,,pendiente
BCO-2026-0000093,SBS-001234,2026-05-19,CE,TARJETA_CREDITO,WEB,COBRO_INDEBIDO,HIGH,El 2026-05-19 realicé un retiro por la web de 718.94 soles y nunca recibí el dinero. BANCO_DEMO_001 dice que la operación fue exitosa pero no es así.,es,45_54,150107,WEB,,pendiente
BCO-2026-0000094,SBS-001234,2026-04-11,DNI,TARJETA_CREDITO,APP_MOVIL,CALIDAD_SERVICIO,HIGH,El 2026-04-11 realicé un retiro por la app móvil de 206.62 soles y nunca recibí el dinero. BANCO_DEMO_001 dice que la operación fue exitosa pero no es así.,es,OVER_64,140101,APP_MOVIL,,pendiente
BCO-2026-0000095,SBS-001234,2026-04-04,CE,COOPAC,WEB,COBRO_INDEBIDO,HIGH,Me cancelaron mi cuenta de cooperativa sin previo aviso el 2026-04-04. Necesito conocer los motivos y recuperar el saldo de 581.27 soles.,es,OVER_64,070101,AGENCIA,,pendiente
BCO-2026-0000096,SBS-001234,2026-03-24,RUC,DEPOSITOS,APP_MOVIL,DEMORA_ATENCION,MEDIUM,Se realizó un cargo no autorizado por S/ 1345.60 en mi cuenta de depósitos el 2026-03-24. Solicito la reversa inmediata y revisión del estado de cuenta.,es,45_54,040101,WEB,,pendiente
BCO-2026-0000097,SBS-001234,2026-03-27,RUC,CREDITOS,AGENCIA,DEMORA_ATENCION,HIGH,Mi crédito reporta movimientos que yo no he realizado por un total de S/ 621.03. Reporté el caso por agencia pero no he recibido respuesta de BANCO_DEMO_001.,es,OVER_64,150115,APP_MOVIL,,pendiente
BCO-2026-0000098,SBS-001234,2026-04-11,DNI,AFP_PENSIONES,CORREO,INCUMPLIMIENTO_CONTRATO,HIGH,Se realizó un cargo no autorizado por S/ 45.19 en mi fondo de pensiones el 2026-04-11. Solicito la reversa inmediata y revisión del estado de cuenta.,es,45_54,150102,POS,,pendiente
BCO-2026-0000099,SBS-001234,2026-03-02,DNI,TARJETA_CREDITO,APP_MOVIL,CALIDAD_SERVICIO,LOW,Mi tarjeta de crédito reporta movimientos que yo no he realizado por un total de S/ 221.50. Reporté el caso por la app móvil pero no he recibido respuesta de BANCO_DEMO_001.,es,35_44,040101,CAJERO,,pendiente
BCO-2026-0000100,SBS-001234,2026-04-14,DNI,DEPOSITOS,WEB,OPERACION_NO_RECONOCIDA,MEDIUM,"La publicidad de mi cuenta de depósitos prometía cero comisiones, pero el 2026-04-14 me cobraron S/ 248.82 por mantenimiento. Esto es publicidad engañosa.",es,25_34,070101,CAJERO,,pendiente
BCO-2026-0000101,SBS-001234,2026-05-09,DNI,OTRO,APP_MOVIL,OPERACION_NO_RECONOCIDA,LOW,Me cancelaron mi producto bancario sin previo aviso el 2026-05-09. Necesito conocer los motivos y recuperar el saldo de 158.95 soles.,es,35_44,150102,APP_MOVIL,,pendiente
BCO-2026-0000102,SBS-001234,2026-02-28,RUC,DEPOSITOS,WEB,DEMORA_ATENCION,CRITICAL,Hay una demora excesiva en la atención de mi solicitud sobre cuenta de depósitos. Llevo más de 30 días esperando respuesta sobre el cargo de 447.43.,es,55_64,150107,AGENCIA,,pendiente
BCO-2026-0000103,SBS-001234,2026-03-11,DNI,CREDITOS,AGENCIA,DEMORA_ATENCION,MEDIUM,El día 2026-03-11 intenté realizar una operación de 485.85 soles por agencia y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,OVER_64,150101,APP_MOVIL,,pendiente
BCO-2026-0000104,SBS-001234,2026-03-08,DNI,CREDITOS,APP_MOVIL,DEMORA_ATENCION,MEDIUM,Solicité información sobre comisiones en mi crédito el 2026-03-08. La información que me proporcionó BANCO_DEMO_001 no coincide con lo que aparece en el contrato firmado.,es,35_44,150107,AGENCIA,,pendiente
BCO-2026-0000105,SBS-001234,2026-03-08,DNI,TARJETA_CREDITO,AGENCIA,DEMORA_ATENCION,CRITICAL,Hay una demora excesiva en la atención de mi solicitud sobre tarjeta de crédito. Llevo más de 30 días esperando respuesta sobre el cargo de 497.39.,es,55_64,150102,POS,,pendiente
BCO-2026-0000106,SBS-001234,2026-03-06,RUC,TARJETA_CREDITO,WEB,CALIDAD_SERVICIO,LOW,Solicité información sobre comisiones en mi tarjeta de crédito el 2026-03-06. La información que me proporcionó BANCO_DEMO_001 no coincide con lo que aparece en el contrato firmado.,es,25_34,070101,WEB,,pendiente
BCO-2026-0000107,SBS-001234,2026-04-08,DNI,TARJETA_DEBITO,TELEFONO,COBRO_INDEBIDO,LOW,Hay una demora excesiva en la atención de mi solicitud sobre tarjeta de débito. Llevo más de 30 días esperando respuesta sobre el cargo de 817.69.,es,OVER_64,150111,CAJERO,,pendiente
BCO-2026-0000108,SBS-001234,2026-05-20,RUC,TARJETA_CREDITO,AGENCIA,CALIDAD_SERVICIO,LOW,"BANCO_DEMO_001 aplicó intereses no informados a mi tarjeta de crédito, lo que sumó S/ 289.49 adicionales en el último estado de cuenta del 2026-05-20.",es,55_64,150102,AGENCIA,,pendiente
BCO-2026-0000109,SBS-001234,2026-04-03,RUC,TARJETA_DEBITO,APP_MOVIL,DEMORA_ATENCION,MEDIUM,Mi tarjeta de débito reporta movimientos que yo no he realizado por un total de S/ 30.96. Reporté el caso por la app móvil pero no he recibido respuesta de BANCO_DEMO_001.,es,45_54,150111,WEB,,pendiente
BCO-2026-0000110,SBS-001234,2026-05-06,DNI,TARJETA_CREDITO,CORREO,COBRO_INDEBIDO,HIGH,El día 2026-05-06 intenté realizar una operación de 732.11 soles por correo electrónico y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,UNDER_25,070101,AGENCIA,,pendiente
BCO-2026-0000111,SBS-001234,2026-05-17,CE,DEPOSITOS,AGENCIA,COBRO_INDEBIDO,MEDIUM,Solicité información sobre comisiones en mi cuenta de depósitos el 2026-05-17. La información que me proporcionó BANCO_DEMO_001 no coincide con lo que aparece en el contrato firmado.,es,OVER_64,150111,APP_MOVIL,,pendiente
BCO-2026-0000112,SBS-001234,2026-05-12,RUC,DEPOSITOS,WEB,DEMORA_ATENCION,MEDIUM,"BANCO_DEMO_001 aplicó intereses no informados a mi cuenta de depósitos, lo que sumó S/ 237.84 adicionales en el último estado de cuenta del 2026-05-12.",es,55_64,150111,AGENCIA,,pendiente
BCO-2026-0000113,SBS-001234,2026-03-27,DNI,AFP_PENSIONES,APP_MOVIL,INCUMPLIMIENTO_CONTRATO,HIGH,El día 2026-03-27 intenté realizar una operación de 90.41 soles por la app móvil y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,25_34,150115,APP_MOVIL,,pendiente
BCO-2026-0000114,SBS-001234,2026-04-25,DNI,TARJETA_CREDITO,AGENCIA,DEMORA_ATENCION,MEDIUM,Mi reclamo previo no fue atendido por BANCO_DEMO_001. Solicito una nueva revisión del caso relacionado con mi tarjeta de crédito y el cargo de S/ 657.06.,es,45_54,150102,AGENCIA,,pendiente
BCO-2026-0000115,SBS-001234,2026-03-19,CE,CREDITOS,AGENCIA,DEMORA_ATENCION,LOW,Mi crédito reporta movimientos que yo no he realizado por un total de S/ 81.28. Reporté el caso por agencia pero no he recibido respuesta de BANCO_DEMO_001.,es,UNDER_25,140101,WEB,,pendiente
BCO-2026-0000116,SBS-001234,2026-04-19,DNI,DEPOSITOS,TELEFONO,CALIDAD_SERVICIO,HIGH,El cobro de membresía anual en mi cuenta de depósitos por S/ 1191.52 no estaba acordado. Pido la devolución y aclaración de los términos.,es,55_64,040101,CAJERO,,pendiente
BCO-2026-0000117,SBS-001234,2026-05-09,DNI,OTRO,AGENCIA,DEMORA_ATENCION,HIGH,Se realizó un cargo no autorizado por S/ 203.66 en mi producto bancario el 2026-05-09. Solicito la reversa inmediata y revisión del estado de cuenta.,es,35_44,150111,CAJERO,,pendiente
BCO-2026-0000118,SBS-001234,2026-04-03,RUC,SEGUROS,APP_MOVIL,OPERACION_NO_RECONOCIDA,LOW,Mi reclamo previo no fue atendido por BANCO_DEMO_001. Solicito una nueva revisión del caso relacionado con mi seguro y el cargo de S/ 323.66.,es,25_34,150133,POS,,pendiente
BCO-2026-0000119,SBS-001234,2026-03-13,DNI,TARJETA_CREDITO,PRESENCIAL_SBS,OPERACION_NO_RECONOCIDA,MEDIUM,Mi reclamo previo no fue atendido por BANCO_DEMO_001. Solicito una nueva revisión del caso relacionado con mi tarjeta de crédito y el cargo de S/ 237.82.,es,45_54,150101,APP_MOVIL,,pendiente
BCO-2026-0000120,SBS-001234,2026-03-05,DNI,CREDITOS,AGENCIA,INCUMPLIMIENTO_CONTRATO,MEDIUM,El cobro de membresía anual en mi crédito por S/ 81.27 no estaba acordado. Pido la devolución y aclaración de los términos.,es,45_54,140101,WEB,,pendiente
BCO-2026-0000121,SBS-001234,2026-04-27,DNI,CREDITOS,APP_MOVIL,OPERACION_NO_RECONOCIDA,LOW,"La publicidad de mi crédito prometía cero comisiones, pero el 2026-04-27 me cobraron S/ 644.36 por mantenimiento. Esto es publicidad engañosa.",es,UNDER_25,150107,AGENCIA,,pendiente
BCO-2026-0000122,SBS-001234,2026-05-14,CE,SEGUROS,CORREO,COBRO_INDEBIDO,MEDIUM,Hay una demora excesiva en la atención de mi solicitud sobre seguro. Llevo más de 30 días esperando respuesta sobre el cargo de 212.16.,es,25_34,070101,WEB,,pendiente
BCO-2026-0000123,SBS-001234,2026-02-25,CE,TARJETA_CREDITO,AGENCIA,INCUMPLIMIENTO_CONTRATO,LOW,Se realizó un cargo no autorizado por S/ 891.60 en mi tarjeta de crédito el 2026-02-25. Solicito la reversa inmediata y revisión del estado de cuenta.,es,25_34,040101,POS,,pendiente
BCO-2026-0000124,SBS-001234,2026-02-20,DNI,AFP_PENSIONES,CORREO,DEMORA_ATENCION,CRITICAL,El día 2026-02-20 intenté realizar una operación de 375.94 soles por correo electrónico y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,35_44,070101,CAJERO,,pendiente
BCO-2026-0000125,SBS-001234,2026-02-20,PASAPORTE,TARJETA_DEBITO,WEB,DEMORA_ATENCION,LOW,Realicé una transferencia por la web el 2026-02-20 por S/ 695.36. El dinero salió de mi cuenta pero no llegó al destinatario.,es,25_34,140101,CAJERO,,pendiente
BCO-2026-0000126,SBS-001234,2026-04-18,DNI,TARJETA_CREDITO,AGENCIA,OPERACION_NO_RECONOCIDA,LOW,"La publicidad de mi tarjeta de crédito prometía cero comisiones, pero el 2026-04-18 me cobraron S/ 329.41 por mantenimiento. Esto es publicidad engañosa.",es,OVER_64,040101,AGENCIA,,pendiente
BCO-2026-0000127,SBS-001234,2026-03-13,DNI,DEPOSITOS,AGENCIA,DEMORA_ATENCION,MEDIUM,Mi reclamo previo no fue atendido por BANCO_DEMO_001. Solicito una nueva revisión del caso relacionado con mi cuenta de depósitos y el cargo de S/ 219.54.,es,25_34,150115,AGENCIA,,pendiente
BCO-2026-0000128,SBS-001234,2026-04-28,DNI,TARJETA_CREDITO,APP_MOVIL,COBRO_INDEBIDO,HIGH,"BANCO_DEMO_001 aplicó intereses no informados a mi tarjeta de crédito, lo que sumó S/ 703.55 adicionales en el último estado de cuenta del 2026-04-28.",es,35_44,150115,POS,,pendiente
BCO-2026-0000129,SBS-001234,2026-05-14,CE,SEGUROS,TELEFONO,COBRO_INDEBIDO,HIGH,El cobro de membresía anual en mi seguro por S/ 108.38 no estaba acordado. Pido la devolución y aclaración de los términos.,es,35_44,040106,AGENCIA,,pendiente
BCO-2026-0000130,SBS-001234,2026-04-07,RUC,TARJETA_DEBITO,APP_MOVIL,OPERACION_NO_RECONOCIDA,LOW,"La publicidad de mi tarjeta de débito prometía cero comisiones, pero el 2026-04-07 me cobraron S/ 12520.72 por mantenimiento. Esto es publicidad engañosa.",es,OVER_64,150101,POS,,pendiente
BCO-2026-0000131,SBS-001234,2026-04-23,RUC,SEGUROS,APP_MOVIL,COBRO_INDEBIDO,MEDIUM,"La publicidad de mi seguro prometía cero comisiones, pero el 2026-04-23 me cobraron S/ 1430.26 por mantenimiento. Esto es publicidad engañosa.",es,UNDER_25,150111,AGENCIA,,pendiente
BCO-2026-0000132,SBS-001234,2026-03-03,RUC,TARJETA_CREDITO,PRESENCIAL_SBS,OPERACION_NO_RECONOCIDA,HIGH,"La publicidad de mi tarjeta de crédito prometía cero comisiones, pero el 2026-03-03 me cobraron S/ 498.59 por mantenimiento. Esto es publicidad engañosa.",es,OVER_64,150102,APP_MOVIL,,pendiente
BCO-2026-0000133,SBS-001234,2026-04-07,PASAPORTE,TARJETA_CREDITO,APP_MOVIL,DEMORA_ATENCION,LOW,El 2026-04-07 realicé un retiro por la app móvil de 7153.79 soles y nunca recibí el dinero. BANCO_DEMO_001 dice que la operación fue exitosa pero no es así.,es,UNDER_25,150102,WEB,,pendiente
BCO-2026-0000134,SBS-001234,2026-05-05,DNI,SEGUROS,OTRO,DEMORA_ATENCION,HIGH,El día 2026-05-05 intenté realizar una operación de 1839.10 soles por otro canal y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,35_44,150102,POS,,pendiente
BCO-2026-0000135,SBS-001234,2026-03-28,DNI,TARJETA_CREDITO,WEB,DEMORA_ATENCION,HIGH,Me cancelaron mi tarjeta de crédito sin previo aviso el 2026-03-28. Necesito conocer los motivos y recuperar el saldo de 500.00 soles.,es,25_34,150107,POS,,pendiente
BCO-2026-0000136,SBS-001234,2026-04-10,RUC,AFP_PENSIONES,WEB,OPERACION_NO_RECONOCIDA,MEDIUM,Realicé una transferencia por la web el 2026-04-10 por S/ 236.00. El dinero salió de mi cuenta pero no llegó al destinatario.,es,45_54,150102,CAJERO,,pendiente
BCO-2026-0000137,SBS-001234,2026-04-18,RUC,AFP_PENSIONES,APP_MOVIL,COBRO_INDEBIDO,HIGH,"BANCO_DEMO_001 aplicó intereses no informados a mi fondo de pensiones, lo que sumó S/ 132.36 adicionales en el último estado de cuenta del 2026-04-18.",es,UNDER_25,040106,AGENCIA,,pendiente
BCO-2026-0000138,SBS-001234,2026-04-18,DNI,CREDITOS,APP_MOVIL,OPERACION_NO_RECONOCIDA,HIGH,Me cancelaron mi crédito sin previo aviso el 2026-04-18. Necesito conocer los motivos y recuperar el saldo de 577.63 soles.,es,25_34,140101,POS,,pendiente
BCO-2026-0000139,SBS-001234,2026-04-11,RUC,DEPOSITOS,APP_MOVIL,COBRO_INDEBIDO,CRITICAL,Solicité información sobre comisiones en mi cuenta de depósitos el 2026-04-11. La información que me proporcionó BANCO_DEMO_001 no coincide con lo que aparece en el contrato firmado.,es,25_34,070101,WEB,,pendiente
BCO-2026-0000140,SBS-001234,2026-04-03,CE,DEPOSITOS,APP_MOVIL,INCUMPLIMIENTO_CONTRATO,HIGH,Realicé una transferencia por la app móvil el 2026-04-03 por S/ 1206.62. El dinero salió de mi cuenta pero no llegó al destinatario.,es,OVER_64,150102,WEB,,pendiente
BCO-2026-0000141,SBS-001234,2026-05-04,PASAPORTE,TARJETA_CREDITO,PRESENCIAL_SBS,CALIDAD_SERVICIO,LOW,Solicité información sobre comisiones en mi tarjeta de crédito el 2026-05-04. La información que me proporcionó BANCO_DEMO_001 no coincide con lo que aparece en el contrato firmado.,es,UNDER_25,070101,POS,,pendiente
BCO-2026-0000142,SBS-001234,2026-03-26,DNI,TARJETA_CREDITO,APP_MOVIL,CALIDAD_SERVICIO,LOW,El cobro de membresía anual en mi tarjeta de crédito por S/ 496.25 no estaba acordado. Pido la devolución y aclaración de los términos.,es,UNDER_25,140101,CAJERO,,pendiente
BCO-2026-0000143,SBS-001234,2026-04-05,CE,TARJETA_CREDITO,AGENCIA,CALIDAD_SERVICIO,MEDIUM,Hay una demora excesiva en la atención de mi solicitud sobre tarjeta de crédito. Llevo más de 30 días esperando respuesta sobre el cargo de 195.62.,es,25_34,040101,WEB,,pendiente
BCO-2026-0000144,SBS-001234,2026-03-21,DNI,CREDITOS,APP_MOVIL,INCUMPLIMIENTO_CONTRATO,LOW,Mi crédito reporta movimientos que yo no he realizado por un total de S/ 490.65. Reporté el caso por la app móvil pero no he recibido respuesta de BANCO_DEMO_001.,es,UNDER_25,070101,POS,,pendiente
BCO-2026-0000145,SBS-001234,2026-03-02,RUC,TARJETA_CREDITO,APP_MOVIL,COBRO_INDEBIDO,HIGH,El 2026-03-02 realicé un retiro por la app móvil de 282.57 soles y nunca recibí el dinero. BANCO_DEMO_001 dice que la operación fue exitosa pero no es así.,es,55_64,140101,POS,,pendiente
BCO-2026-0000146,SBS-001234,2026-05-09,DNI,TARJETA_CREDITO,TELEFONO,DEMORA_ATENCION,LOW,Se realizó un cargo no autorizado por S/ 626.98 en mi tarjeta de crédito el 2026-05-09. Solicito la reversa inmediata y revisión del estado de cuenta.,es,45_54,150115,CAJERO,,pendiente
BCO-2026-0000147,SBS-001234,2026-03-11,DNI,TARJETA_DEBITO,CORREO,COBRO_INDEBIDO,LOW,Realicé una transferencia por correo electrónico el 2026-03-11 por S/ 127.50. El dinero salió de mi cuenta pero no llegó al destinatario.,es,45_54,040106,POS,,pendiente
BCO-2026-0000148,SBS-001234,2026-03-25,PASAPORTE,CREDITOS,WEB,INCUMPLIMIENTO_CONTRATO,HIGH,El 2026-03-25 realicé un retiro por la web de 194.54 soles y nunca recibí el dinero. BANCO_DEMO_001 dice que la operación fue exitosa pero no es así.,es,35_44,040101,CAJERO,,pendiente
BCO-2026-0000149,SBS-001234,2026-05-18,DNI,DEPOSITOS,APP_MOVIL,COBRO_INDEBIDO,CRITICAL,Me cancelaron mi cuenta de depósitos sin previo aviso el 2026-05-18. Necesito conocer los motivos y recuperar el saldo de 458.44 soles.,es,55_64,070101,WEB,,pendiente
BCO-2026-0000150,SBS-001234,2026-03-30,PASAPORTE,TARJETA_CREDITO,APP_MOVIL,CALIDAD_SERVICIO,CRITICAL,Se realizó un cargo no autorizado por S/ 965.42 en mi tarjeta de crédito el 2026-03-30. Solicito la reversa inmediata y revisión del estado de cuenta.,es,45_54,150107,APP_MOVIL,,pendiente
BCO-2026-0000151,SBS-001234,2026-03-09,DNI,TARJETA_CREDITO,TELEFONO,DEMORA_ATENCION,HIGH,Mi tarjeta de crédito reporta movimientos que yo no he realizado por un total de S/ 207.79. Reporté el caso por la línea telefónica pero no he recibido respuesta de BANCO_DEMO_001.,es,35_44,150115,CAJERO,,pendiente
BCO-2026-0000152,SBS-001234,2026-03-06,PASAPORTE,SEGUROS,APP_MOVIL,OPERACION_NO_RECONOCIDA,HIGH,Mi seguro reporta movimientos que yo no he realizado por un total de S/ 830.93. Reporté el caso por la app móvil pero no he recibido respuesta de BANCO_DEMO_001.,es,25_34,140101,AGENCIA,,pendiente
BCO-2026-0000153,SBS-001234,2026-03-14,DNI,TARJETA_CREDITO,AGENCIA,COBRO_INDEBIDO,MEDIUM,"La publicidad de mi tarjeta de crédito prometía cero comisiones, pero el 2026-03-14 me cobraron S/ 138.20 por mantenimiento. Esto es publicidad engañosa.",es,OVER_64,040101,AGENCIA,,pendiente
BCO-2026-0000154,SBS-001234,2026-03-23,DNI,TARJETA_CREDITO,PRESENCIAL_SBS,OPERACION_NO_RECONOCIDA,MEDIUM,El día 2026-03-23 intenté realizar una operación de 322.18 soles por presencial en SBS y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,35_44,150101,POS,,pendiente
BCO-2026-0000155,SBS-001234,2026-04-05,CE,AFP_PENSIONES,APP_MOVIL,INCUMPLIMIENTO_CONTRATO,MEDIUM,"La publicidad de mi fondo de pensiones prometía cero comisiones, pero el 2026-04-05 me cobraron S/ 289.82 por mantenimiento. Esto es publicidad engañosa.",es,25_34,040101,APP_MOVIL,,pendiente
BCO-2026-0000156,SBS-001234,2026-05-02,RUC,DEPOSITOS,AGENCIA,DEMORA_ATENCION,LOW,Solicité información sobre comisiones en mi cuenta de depósitos el 2026-05-02. La información que me proporcionó BANCO_DEMO_001 no coincide con lo que aparece en el contrato firmado.,es,35_44,150101,WEB,,pendiente
BCO-2026-0000157,SBS-001234,2026-03-10,RUC,TARJETA_DEBITO,WEB,OPERACION_NO_RECONOCIDA,MEDIUM,Hay una demora excesiva en la atención de mi solicitud sobre tarjeta de débito. Llevo más de 30 días esperando respuesta sobre el cargo de 87.30.,es,45_54,150115,AGENCIA,,pendiente
BCO-2026-0000158,SBS-001234,2026-02-24,CE,DEPOSITOS,AGENCIA,COBRO_INDEBIDO,HIGH,Me cancelaron mi cuenta de depósitos sin previo aviso el 2026-02-24. Necesito conocer los motivos y recuperar el saldo de 1950.09 soles.,es,45_54,150111,POS,,pendiente
BCO-2026-0000159,SBS-001234,2026-04-17,PASAPORTE,OTRO,WEB,COBRO_INDEBIDO,HIGH,El día 2026-04-17 intenté realizar una operación de 1223.75 soles por la web y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,25_34,040101,APP_MOVIL,,pendiente
BCO-2026-0000160,SBS-001234,2026-03-10,DNI,TARJETA_CREDITO,APP_MOVIL,CALIDAD_SERVICIO,HIGH,Mi reclamo previo no fue atendido por BANCO_DEMO_001. Solicito una nueva revisión del caso relacionado con mi tarjeta de crédito y el cargo de S/ 1524.74.,es,55_64,150111,CAJERO,,pendiente
BCO-2026-0000161,SBS-001234,2026-03-24,RUC,AFP_PENSIONES,CORREO,CALIDAD_SERVICIO,HIGH,"La publicidad de mi fondo de pensiones prometía cero comisiones, pero el 2026-03-24 me cobraron S/ 102.71 por mantenimiento. Esto es publicidad engañosa.",es,35_44,150102,AGENCIA,,pendiente
BCO-2026-0000162,SBS-001234,2026-03-26,PASAPORTE,CREDITOS,WEB,INCUMPLIMIENTO_CONTRATO,CRITICAL,Mi crédito reporta movimientos que yo no he realizado por un total de S/ 194.62. Reporté el caso por la web pero no he recibido respuesta de BANCO_DEMO_001.,es,45_54,150111,AGENCIA,,pendiente
BCO-2026-0000163,SBS-001234,2026-04-25,DNI,CREDITOS,AGENCIA,DEMORA_ATENCION,CRITICAL,Mi crédito reporta movimientos que yo no he realizado por un total de S/ 35.22. Reporté el caso por agencia pero no he recibido respuesta de BANCO_DEMO_001.,es,UNDER_25,070101,POS,,pendiente
BCO-2026-0000164,SBS-001234,2026-03-17,DNI,TARJETA_CREDITO,APP_MOVIL,INCUMPLIMIENTO_CONTRATO,CRITICAL,Realicé una transferencia por la app móvil el 2026-03-17 por S/ 189.35. El dinero salió de mi cuenta pero no llegó al destinatario.,es,25_34,150115,CAJERO,,pendiente
BCO-2026-0000165,SBS-001234,2026-04-18,DNI,DEPOSITOS,WEB,INCUMPLIMIENTO_CONTRATO,LOW,El 2026-04-18 realicé un retiro por la web de 265.40 soles y nunca recibí el dinero. BANCO_DEMO_001 dice que la operación fue exitosa pero no es así.,es,55_64,070101,POS,,pendiente
BCO-2026-0000166,SBS-001234,2026-05-08,DNI,DEPOSITOS,WEB,DEMORA_ATENCION,HIGH,El día 2026-05-08 intenté realizar una operación de 300.63 soles por la web y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,OVER_64,150111,APP_MOVIL,,pendiente
BCO-2026-0000167,SBS-001234,2026-03-31,PASAPORTE,AFP_PENSIONES,PRESENCIAL_SBS,OPERACION_NO_RECONOCIDA,HIGH,Hay una demora excesiva en la atención de mi solicitud sobre fondo de pensiones. Llevo más de 30 días esperando respuesta sobre el cargo de 444.13.,es,35_44,040101,WEB,,pendiente
BCO-2026-0000168,SBS-001234,2026-05-05,DNI,TARJETA_DEBITO,AGENCIA,DEMORA_ATENCION,MEDIUM,Se realizó un cargo no autorizado por S/ 860.01 en mi tarjeta de débito el 2026-05-05. Solicito la reversa inmediata y revisión del estado de cuenta.,es,55_64,150102,APP_MOVIL,,pendiente
BCO-2026-0000169,SBS-001234,2026-05-14,CE,TARJETA_DEBITO,APP_MOVIL,OPERACION_NO_RECONOCIDA,LOW,"BANCO_DEMO_001 aplicó intereses no informados a mi tarjeta de débito, lo que sumó S/ 582.64 adicionales en el último estado de cuenta del 2026-05-14.",es,35_44,150133,WEB,,pendiente
BCO-2026-0000170,SBS-001234,2026-02-23,PASAPORTE,DEPOSITOS,APP_MOVIL,COBRO_INDEBIDO,CRITICAL,El 2026-02-23 realicé un retiro por la app móvil de 3384.41 soles y nunca recibí el dinero. BANCO_DEMO_001 dice que la operación fue exitosa pero no es así.,es,25_34,150101,WEB,,pendiente
BCO-2026-0000171,SBS-001234,2026-04-18,PASAPORTE,TARJETA_CREDITO,AGENCIA,OPERACION_NO_RECONOCIDA,HIGH,El 2026-04-18 realicé un retiro por agencia de 2556.62 soles y nunca recibí el dinero. BANCO_DEMO_001 dice que la operación fue exitosa pero no es así.,es,45_54,150102,WEB,,pendiente
BCO-2026-0000172,SBS-001234,2026-03-12,DNI,TARJETA_CREDITO,WEB,OPERACION_NO_RECONOCIDA,CRITICAL,Mi reclamo previo no fue atendido por BANCO_DEMO_001. Solicito una nueva revisión del caso relacionado con mi tarjeta de crédito y el cargo de S/ 27.47.,es,OVER_64,150101,APP_MOVIL,,pendiente
BCO-2026-0000173,SBS-001234,2026-04-30,RUC,TARJETA_CREDITO,AGENCIA,DEMORA_ATENCION,MEDIUM,Mi tarjeta de crédito reporta movimientos que yo no he realizado por un total de S/ 411.75. Reporté el caso por agencia pero no he recibido respuesta de BANCO_DEMO_001.,es,OVER_64,140101,CAJERO,,pendiente
BCO-2026-0000174,SBS-001234,2026-03-04,RUC,TARJETA_CREDITO,APP_MOVIL,DEMORA_ATENCION,HIGH,El día 2026-03-04 intenté realizar una operación de 1007.03 soles por la app móvil y el sistema mostró un error. La operación nunca se completó pero el monto fue descontado.,es,35_44,150133,WEB,,pendiente
BCO-2026-0000175,SBS-001234,2026-05-16,PASAPORTE,TARJETA_CREDITO,APP_MOVIL,INCUMPLIMIENTO_CONTRATO,HIGH,Hay una demora excesiva en la atención de mi solicitud sobre tarjeta de crédito. Llevo más de 30 días esperando respuesta sobre el cargo de 1630.05.,es,45_54,150133,CAJERO,,pendiente
BCO-2026-0000176,SBS-001234,2026-03-15,RUC,CREDITOS,TELEFONO,DEMORA_ATENCION,MEDIUM,Mi crédito reporta movimientos que yo no he realizado por un total de S/ 1009.24. Reporté el caso por la línea telefónica pero no he recibido respuesta de BANCO_DEMO_001.,es,35_44,150111,CAJERO,,pendiente
